year,month,carrier,carrier_name,airport,state,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,2,MQ,Envoy Air,BHM,AL,"Birmingham, AL: Birmingham-Shuttlesworth International",111,22,7.62,0.25,6.88,0,7.25,2,0,970,224,10,309,0,427
2020,2,MQ,Envoy Air,BIL,MT,"Billings, MT: Billings Logan International",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,MQ,Envoy Air,BMI,IL,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",82,11,1.46,0.31,6.24,0,2.99,3,0,695,110,27,232,0,326
2020,2,MQ,Envoy Air,BNA,TN,"Nashville, TN: Nashville International",142,20,1.98,1.15,7.99,0,8.88,0,0,1295,113,38,429,0,715
2020,2,MQ,Envoy Air,BOI,ID,"Boise, ID: Boise Air Terminal",56,5,0.36,0.95,2.29,0,1.4,0,1,183,12,41,75,0,55
2020,2,MQ,Envoy Air,BPT,TX,"Beaumont/Port Arthur, TX: Jack Brooks Regional",74,8,4.42,0,2.1,0,1.48,1,0,288,199,0,56,0,33
2020,2,MQ,Envoy Air,BRO,TX,"Brownsville, TX: Brownsville South Padre Island International",81,13,0.04,0.03,6.72,0,6.21,0,1,347,1,2,158,0,186
2020,2,MQ,Envoy Air,BTR,LA,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",126,23,7.72,0.02,6.78,0,8.47,0,0,960,264,1,179,0,516
2020,2,MQ,Envoy Air,BUF,NY,"Buffalo, NY: Buffalo Niagara International",105,21,2.92,0.92,11.84,0,5.31,4,2,713,152,26,301,0,234
2020,2,MQ,Envoy Air,BWI,MD,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",89,12,1.04,0.66,7.22,0,3.08,1,0,647,242,40,249,0,116
2020,2,MQ,Envoy Air,BZN,MT,"Bozeman, MT: Bozeman Yellowstone International",29,5,1,0.05,1.23,0,2.72,0,0,294,77,7,24,0,186
2020,2,MQ,Envoy Air,CAE,SC,"Columbia, SC: Columbia Metropolitan",101,15,3.76,0.95,6.68,0,3.61,2,0,616,137,97,274,0,108
2020,2,MQ,Envoy Air,CHA,TN,"Chattanooga, TN: Lovell Field",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,MQ,Envoy Air,CHO,VA,"Charlottesville, VA: Charlottesville Albemarle",138,29,10.88,1.06,5.29,0,11.76,5,0,1607,655,22,220,0,710
2020,2,MQ,Envoy Air,CHS,SC,"Charleston, SC: Charleston AFB/International",50,6,2.43,0.56,2.07,0,0.95,0,0,219,103,20,49,0,47
2020,2,MQ,Envoy Air,CID,IA,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",184,32,7.42,3.06,10.29,0,11.23,8,0,1569,356,145,317,0,751
2020,2,MQ,Envoy Air,CLE,OH,"Cleveland, OH: Cleveland-Hopkins International",238,56,12.07,1.99,20.48,0,21.47,5,0,2848,534,104,784,0,1426
2020,2,MQ,Envoy Air,CLL,TX,"College Station/Bryan, TX: Easterwood Field",51,8,3.53,0,1.74,0,2.73,0,0,266,100,0,56,0,110
2020,2,MQ,Envoy Air,CLT,NC,"Charlotte, NC: Charlotte Douglas International",513,109,9.45,2,45.16,1,51.38,29,5,6083,1457,154,1524,27,2921
2020,2,MQ,Envoy Air,CMH,OH,"Columbus, OH: John Glenn Columbus International",382,71,9.23,2.96,27.81,0,31,5,0,4248,633,141,1081,0,2393
2020,2,MQ,Envoy Air,CMI,IL,"Champaign/Urbana, IL: University of Illinois/Willard",221,44,9.3,6.28,10.96,0,17.46,8,0,2602,546,557,462,0,1037
2020,2,MQ,Envoy Air,COS,CO,"Colorado Springs, CO: City of Colorado Springs Municipal",27,1,0,0,0,0,1,0,0,30,0,0,0,0,30
2020,2,MQ,Envoy Air,COU,MO,"Columbia, MO: Columbia Regional",27,3,0.8,0.61,1.59,0,0,0,0,134,12,41,81,0,0
2020,2,MQ,Envoy Air,CRP,TX,"Corpus Christi, TX: Corpus Christi International",116,14,5.39,0,7.48,0,1.13,0,0,556,256,0,180,0,120
2020,2,MQ,Envoy Air,CVG,OH,"Cincinnati, OH: Cincinnati/Northern Kentucky International",377,67,13.2,1.47,24.93,0,27.41,2,1,3890,1023,161,873,0,1833
2020,2,MQ,Envoy Air,CWA,WI,"Mosinee, WI: Central Wisconsin",80,15,4.19,2.38,5.15,0,3.28,4,0,536,141,66,188,0,141
2020,2,MQ,Envoy Air,DAY,OH,"Dayton, OH: James M Cox/Dayton International",150,37,4.54,1.34,17.11,0,14.01,0,0,1941,169,142,639,0,991
2020,2,MQ,Envoy Air,DBQ,IA,"Dubuque, IA: Dubuque Regional",82,17,5.19,1.59,4.58,0,5.65,4,1,1073,288,80,147,0,558
2020,2,MQ,Envoy Air,DCA,DC,"Washington, DC: Ronald Reagan Washington National",114,9,2.3,0,3.43,0,3.27,0,1,650,46,0,226,0,378
2020,2,MQ,Envoy Air,DEN,CO,"Denver, CO: Denver International",3,1,1,0,0,0,0,0,0,58,58,0,0,0,0
2020,2,MQ,Envoy Air,DFW,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4490,773,138.95,25.65,353.37,1.06,253.96,40,5,47062,13542,1989,11926,53,19552
2020,2,MQ,Envoy Air,DLH,MN,"Duluth, MN: Duluth International",58,6,0.42,1.72,0.39,0,3.46,0,0,460,10,76,25,0,349
2020,2,MQ,Envoy Air,DRT,TX,"Del Rio, TX: Del Rio International",56,7,1,0,3.23,0,2.77,0,0,288,22,0,112,0,154
2020,2,MQ,Envoy Air,DSM,IA,"Des Moines, IA: Des Moines International",69,12,1.64,1.38,1.65,0,7.34,4,0,749,109,86,93,0,461
2020,2,MQ,Envoy Air,DTW,MI,"Detroit, MI: Detroit Metro Wayne County",58,8,1.17,0,3.02,0,3.81,1,0,359,40,0,118,0,201
2020,2,MQ,Envoy Air,ELP,TX,"El Paso, TX: El Paso International",56,4,0,0.13,2.04,0,1.83,0,0,252,0,7,56,0,189
2020,2,MQ,Envoy Air,EWR,NJ,"Newark, NJ: Newark Liberty International",51,12,0.98,0.03,7.94,0,3.05,1,0,759,117,1,489,0,152
2020,2,MQ,Envoy Air,EYW,FL,"Key West, FL: Key West International",38,5,0,1.09,3.59,0,0.32,0,0,275,0,69,183,0,23
2020,2,MQ,Envoy Air,FAR,ND,"Fargo, ND: Hector International",141,20,5.55,0.44,7.58,0,6.43,4,0,1039,313,38,239,0,449
2020,2,MQ,Envoy Air,FNT,MI,"Flint, MI: Bishop International",53,8,2.28,1.52,1.21,0,2.98,2,0,391,77,115,66,0,133
2020,2,MQ,Envoy Air,FSD,SD,"Sioux Falls, SD: Joe Foss Field",56,8,1.81,0.65,3.18,0,2.37,1,0,485,92,94,92,0,207
2020,2,MQ,Envoy Air,FSM,AR,"Fort Smith, AR: Fort Smith Regional",71,9,1.78,0,1,0,6.22,0,0,282,46,0,16,0,220
2020,2,MQ,Envoy Air,FWA,IN,"Fort Wayne, IN: Fort Wayne International",26,4,0.63,0,1.94,0,1.43,1,0,276,12,0,106,0,158
2020,2,MQ,Envoy Air,GCK,KS,"Garden City, KS: Garden City Regional",56,9,4.06,0,3.97,0,0.97,0,0,295,161,0,99,0,35
2020,2,MQ,Envoy Air,GEG,WA,"Spokane, WA: Spokane International",29,1,0,0,0,0,1,0,0,37,0,0,0,0,37
2020,2,MQ,Envoy Air,GGG,TX,"Longview, TX: East Texas Regional",76,10,1.96,0,3.03,0,5.01,1,0,437,143,0,72,0,222
2020,2,MQ,Envoy Air,GJT,CO,"Grand Junction, CO: Grand Junction Regional",54,7,1.41,0,1.6,0,3.99,0,0,230,27,0,43,0,160
2020,2,MQ,Envoy Air,GNV,FL,"Gainesville, FL: Gainesville Regional",62,14,3.34,1.57,3.32,0,5.78,0,0,770,274,52,140,0,304
2020,2,MQ,Envoy Air,GPT,MS,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",19,3,0.3,0,2,0,0.7,0,0,122,21,0,53,0,48
2020,2,MQ,Envoy Air,GRB,WI,"Green Bay, WI: Green Bay Austin Straubel International",77,13,4.07,0.99,4.07,0,3.87,3,0,631,132,58,176,0,265
2020,2,MQ,Envoy Air,GRI,NE,"Grand Island, NE: Central Nebraska Regional",56,4,1.69,0,1.06,0,1.25,0,0,224,97,0,30,0,97
2020,2,MQ,Envoy Air,GRK,TX,"Killeen, TX: Robert Gray AAF",156,23,6.98,0,6.23,0,9.79,0,0,1114,380,0,175,0,559
2020,2,MQ,Envoy Air,GRR,MI,"Grand Rapids, MI: Gerald R. Ford International",132,24,5.42,1.27,11.2,0,6.11,2,0,932,224,41,364,0,303
2020,2,MQ,Envoy Air,GSO,NC,"Greensboro/High Point, NC: Piedmont Triad International",302,62,8.97,3.53,21.02,0,28.49,8,0,4269,560,360,728,0,2621
2020,2,MQ,Envoy Air,GSP,SC,"Greer, SC: Greenville-Spartanburg International",117,24,5.11,0.7,7.13,0,11.06,1,0,1281,286,97,301,0,597
2020,2,MQ,Envoy Air,HDN,CO,"Hayden, CO: Yampa Valley",26,6,1.29,0.05,2.07,0,2.59,0,0,215,32,4,82,0,97
2020,2,MQ,Envoy Air,HOU,TX,"Houston, TX: William P Hobby",66,17,2.79,1.31,10.15,0,2.76,1,1,644,187,82,243,0,132
2020,2,MQ,Envoy Air,HRL,TX,"Harlingen/San Benito, TX: Valley International",77,8,1.49,0,1.63,0,4.88,0,1,371,94,0,53,0,224
2020,2,MQ,Envoy Air,HSV,AL,"Huntsville, AL: Huntsville International-Carl T Jones Field",52,4,1.4,0,1.34,0,1.26,2,0,323,142,0,96,0,85
2020,2,MQ,Envoy Air,IAH,TX,"Houston, TX: George Bush Intercontinental/Houston",77,15,4.32,0.75,5.72,0,4.21,0,0,1170,368,47,301,0,454
2020,2,MQ,Envoy Air,ICT,KS,"Wichita, KS: Wichita Dwight D Eisenhower National",129,18,3.54,1.91,9.12,0,3.42,2,0,857,149,139,369,0,200
2020,2,MQ,Envoy Air,ILM,NC,"Wilmington, NC: Wilmington International",72,15,3.42,0.1,5.14,0,6.35,0,2,610,165,6,152,0,287
2020,2,MQ,Envoy Air,IND,IN,"Indianapolis, IN: Indianapolis International",112,19,3.72,0.65,7.33,0,7.3,2,0,898,153,21,244,0,480
2020,2,MQ,Envoy Air,JAN,MS,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,MQ,Envoy Air,JAX,FL,"Jacksonville, FL: Jacksonville International",79,17,4.38,2.02,7.21,0,3.39,0,0,700,144,74,328,0,154
2020,2,MQ,Envoy Air,JFK,NY,"New York, NY: John F. Kennedy International",290,38,6.17,0.13,16.25,0,15.45,2,0,2433,472,13,767,0,1181
2020,2,MQ,Envoy Air,JLN,MO,"Joplin, MO: Joplin Regional",101,17,2.2,1.34,5.23,0,8.23,3,0,698,102,61,190,0,345
2020,2,MQ,Envoy Air,LAN,MI,"Lansing, MI: Capital Region International",58,11,3.41,1.35,2.4,0,3.84,1,0,733,206,144,149,0,234
2020,2,MQ,Envoy Air,LAW,OK,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",51,5,0,0,4.79,0,0.21,4,0,145,0,0,135,0,10
2020,2,MQ,Envoy Air,LBB,TX,"Lubbock, TX: Lubbock Preston Smith International",14,2,1.12,0,0.88,0,0,0,0,101,53,0,48,0,0
2020,2,MQ,Envoy Air,LCH,LA,"Lake Charles, LA: Lake Charles Regional",74,12,4.17,0,1.76,0,6.07,0,0,1316,689,0,63,0,564
2020,2,MQ,Envoy Air,LEX,KY,"Lexington, KY: Blue Grass",128,14,3.47,1.29,3.11,0,6.14,1,2,741,142,52,110,0,437
2020,2,MQ,Envoy Air,LFT,LA,"Lafayette, LA: Lafayette Regional Paul Fournet Field",24,4,2.15,0,1,0,0.85,0,0,256,217,0,22,0,17
2020,2,MQ,Envoy Air,LGA,NY,"New York, NY: LaGuardia",614,133,17.22,3.35,71.02,0,41.41,6,3,9467,2128,310,4373,0,2656
2020,2,MQ,Envoy Air,LIT,AR,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",267,47,12.67,2.16,13.89,0,18.27,2,0,2275,652,189,567,0,867
2020,2,MQ,Envoy Air,LRD,TX,"Laredo, TX: Laredo International",96,14,7.29,0,5.48,0,1.23,0,0,667,417,0,181,0,69
2020,2,MQ,Envoy Air,LSE,WI,"La Crosse, WI: La Crosse Regional",83,15,4.82,2.66,2.95,0,4.58,3,0,884,449,112,120,0,203
2020,2,MQ,Envoy Air,LYH,VA,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",29,3,0.94,0,1.08,0,0.99,3,0,237,135,0,30,0,72
2020,2,MQ,Envoy Air,MAF,TX,"Midland/Odessa, TX: Midland International Air and Space Port",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,MQ,Envoy Air,MCI,MO,"Kansas City, MO: Kansas City International",59,6,1.46,1.02,0.45,0,3.07,3,0,426,123,72,24,0,207
2020,2,MQ,Envoy Air,MDT,PA,"Harrisburg, PA: Harrisburg International",109,15,4.65,0,5.59,0,4.76,1,0,737,95,0,202,0,440
2020,2,MQ,Envoy Air,MEM,TN,"Memphis, TN: Memphis International",104,23,7.86,1.95,7.85,0,5.35,1,0,1281,511,67,288,0,415
2020,2,MQ,Envoy Air,MFE,TX,"Mission/McAllen/Edinburg, TX: McAllen Miller International",72,8,3,0,2.88,0,2.11,0,0,350,175,0,103,0,72
2020,2,MQ,Envoy Air,MHK,KS,"Manhattan/Ft. Riley, KS: Manhattan Regional",59,10,4.19,0.72,1.61,0,3.47,0,0,521,218,34,121,0,148
2020,2,MQ,Envoy Air,MIA,FL,"Miami, FL: Miami International",916,198,44.14,4.85,65.88,0.26,82.87,13,3,13360,5357,208,2463,8,5324
2020,2,MQ,Envoy Air,MLI,IL,"Moline, IL: Quad City International",82,14,2.46,1.2,4.11,0,6.24,3,1,628,95,33,139,0,361
2020,2,MQ,Envoy Air,MLU,LA,"Monroe, LA: Monroe Regional",27,4,0.56,0.27,1.47,0,1.7,0,0,184,24,14,54,0,92
2020,2,MQ,Envoy Air,MQT,MI,"Marquette, MI: Sawyer International",29,4,1.93,0,1.07,0,1,0,0,117,51,0,27,0,39
2020,2,MQ,Envoy Air,MSN,WI,"Madison, WI: Dane County Regional-Truax Field",71,15,2.14,0.92,7.54,0,4.4,1,0,752,128,30,260,0,334
2020,2,MQ,Envoy Air,MSO,MT,"Missoula, MT: Missoula International",29,5,0.33,0,2.99,0,1.67,0,0,198,10,0,70,0,118
2020,2,MQ,Envoy Air,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",76,18,4.69,1.09,5.69,0,6.53,2,0,750,201,22,177,0,350
2020,2,MQ,Envoy Air,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",56,10,1.57,0.36,4.83,0,3.24,0,0,706,149,27,264,0,266
2020,2,MQ,Envoy Air,MTJ,CO,"Montrose/Delta, CO: Montrose Regional",19,4,0.6,0.44,1.96,0,1,0,0,284,53,52,85,0,94
2020,2,MQ,Envoy Air,MYR,SC,"Myrtle Beach, SC: Myrtle Beach International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,MQ,Envoy Air,OAJ,NC,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",8,4,1.43,0,1.89,0,0.68,1,0,155,84,0,49,0,22
2020,2,MQ,Envoy Air,OMA,NE,"Omaha, NE: Eppley Airfield",103,20,2.01,1.52,5.68,0,10.79,1,0,919,45,94,236,0,544
2020,2,MQ,Envoy Air,ORD,IL,"Chicago, IL: Chicago O'Hare International",5157,912,134.34,52.44,363.6,2.68,358.94,137,2,72199,15828,4963,21373,113,29922
2020,2,MQ,Envoy Air,ORF,VA,"Norfolk, VA: Norfolk International",170,16,4.31,2.18,3.23,0,6.27,1,0,561,112,71,83,0,295
2020,2,MQ,Envoy Air,PHL,PA,"Philadelphia, PA: Philadelphia International",65,13,1.32,0,3.84,0,7.84,1,0,887,85,0,123,0,679
2020,2,MQ,Envoy Air,PIA,IL,"Peoria, IL: General Downing - Peoria International",82,13,3.66,1.29,3.39,0,4.66,5,0,728,186,64,161,0,317
2020,2,MQ,Envoy Air,PIT,PA,"Pittsburgh, PA: Pittsburgh International",184,18,3.6,1.08,6.76,0,6.56,3,0,1052,287,117,259,0,389
2020,2,MQ,Envoy Air,PNS,FL,"Pensacola, FL: Pensacola International",92,15,2.1,1.17,4.21,0,7.51,2,0,671,185,67,140,0,279
2020,2,MQ,Envoy Air,PVD,RI,"Providence, RI: Theodore Francis Green State",53,9,1.84,2.11,2.64,0,2.41,1,1,493,136,74,125,0,158
2020,2,MQ,Envoy Air,PWM,ME,"Portland, ME: Portland International Jetport",17,1,0,0,0,0,1,0,0,29,0,0,0,0,29
2020,2,MQ,Envoy Air,RDU,NC,"Raleigh/Durham, NC: Raleigh-Durham International",130,13,1.88,0.03,9.24,0,1.86,4,0,553,59,2,383,0,109
2020,2,MQ,Envoy Air,RIC,VA,"Richmond, VA: Richmond International",238,30,7.05,0.43,8.87,0,13.65,3,0,1828,465,39,307,0,1017
2020,2,MQ,Envoy Air,ROA,VA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",58,5,0.58,0,4,0,0.42,2,1,145,14,0,121,0,10
2020,2,MQ,Envoy Air,ROC,NY,"Rochester, NY: Greater Rochester International",56,6,0,0.4,2.74,0,2.86,2,0,283,0,21,93,0,169
2020,2,MQ,Envoy Air,RST,MN,"Rochester, MN: Rochester International",105,19,3.34,1.44,4.55,0,9.67,3,0,1480,440,116,154,0,770
2020,2,MQ,Envoy Air,SAT,TX,"San Antonio, TX: San Antonio International",29,7,1.06,0,3.93,0,2.01,0,0,166,26,0,97,0,43
2020,2,MQ,Envoy Air,SAV,GA,"Savannah, GA: Savannah/Hilton Head International",67,12,3.53,0.06,3.52,0,4.9,1,1,883,461,1,163,0,258
2020,2,MQ,Envoy Air,SBA,CA,"Santa Barbara, CA: Santa Barbara Municipal",58,3,1.36,0,1,0,0.64,0,0,103,56,0,20,0,27
2020,2,MQ,Envoy Air,SBP,CA,"San Luis Obispo, CA: San Luis County Regional",26,1,0.44,0,0.56,0,0,0,0,34,15,0,19,0,0
2020,2,MQ,Envoy Air,SCE,PA,"State College, PA: University Park",29,3,0.09,0,0.52,0,2.39,1,0,285,4,0,32,0,249
2020,2,MQ,Envoy Air,SDF,KY,"Louisville, KY: Louisville Muhammad Ali International",99,20,5.19,0.54,6.15,0,8.12,2,0,1034,369,32,204,0,429
2020,2,MQ,Envoy Air,SGF,MO,"Springfield, MO: Springfield-Branson National",390,73,18.85,2.91,18.79,0,32.45,9,1,3231,741,166,693,0,1631
2020,2,MQ,Envoy Air,SHV,LA,"Shreveport, LA: Shreveport Regional",134,14,6.17,0,3.59,0,4.23,1,0,449,243,0,81,0,125
2020,2,MQ,Envoy Air,SJT,TX,"San Angelo, TX: San Angelo Regional/Mathis Field",130,28,8.28,0.11,11.46,0,8.15,2,0,1265,324,7,337,0,597
2020,2,MQ,Envoy Air,SPI,IL,"Springfield, IL: Abraham Lincoln Capital",22,4,2.2,0,0.89,0,0.91,0,0,133,69,0,24,0,40
2020,2,MQ,Envoy Air,SPS,TX,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",81,12,2.26,0.07,5.2,0,4.47,6,0,324,59,1,112,0,152
2020,2,MQ,Envoy Air,SRQ,FL,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58,10,0.3,0.14,7.66,0,1.91,0,0,339,6,4,221,0,108
2020,2,MQ,Envoy Air,STL,MO,"St. Louis, MO: St Louis Lambert International",48,4,0.41,0,0.62,0,2.97,2,0,408,26,0,33,0,349
2020,2,MQ,Envoy Air,SUX,IA,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",90,17,2.52,0.62,4.43,0,9.42,1,0,857,107,38,216,0,496
2020,2,MQ,Envoy Air,SWO,OK,"Stillwater, OK: Stillwater Regional",56,5,1,1,1,0,2,0,0,195,79,19,16,0,81
2020,2,MQ,Envoy Air,SYR,NY,"Syracuse, NY: Syracuse Hancock International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,MQ,Envoy Air,TLH,FL,"Tallahassee, FL: Tallahassee International",170,31,11.26,2.8,5.37,0,11.57,2,0,1589,572,319,230,0,468
2020,2,MQ,Envoy Air,TOL,OH,"Toledo, OH: Toledo Express",83,21,8.31,1.22,7.46,0,4,1,0,724,231,40,265,0,188
2020,2,MQ,Envoy Air,TRI,TN,"Bristol/Johnson City/Kingsport, TN: Tri Cities",98,19,7.34,0.87,5.45,0,5.34,3,0,851,393,151,162,0,145
2020,2,MQ,Envoy Air,TUL,OK,"Tulsa, OK: Tulsa International",108,12,1.9,1.41,4.19,0,4.5,2,0,638,139,80,179,0,240
2020,2,MQ,Envoy Air,TVC,MI,"Traverse City, MI: Cherry Capital",52,6,0.83,1.27,2.55,0,1.34,2,0,356,25,76,99,0,156
2020,2,MQ,Envoy Air,TXK,AR,"Texarkana, AR: Texarkana Regional-Webb Field",83,14,5.35,1,3.1,0,4.54,1,0,732,419,52,86,0,175
2020,2,MQ,Envoy Air,TYR,TX,"Tyler, TX: Tyler Pounds Regional",98,22,7.18,2.82,5.6,0,6.4,3,0,1145,350,252,204,0,339
2020,2,MQ,Envoy Air,TYS,TN,"Knoxville, TN: McGhee Tyson",43,9,2.74,0.04,4.67,0,1.55,2,0,448,145,2,182,0,119
2020,2,MQ,Envoy Air,XNA,AR,"Fayetteville, AR: Northwest Arkansas Regional",345,51,11.16,0.39,17.38,0,22.06,5,0,2284,517,13,491,0,1263
2020,2,NK,Spirit Air Lines,ACY,NJ,"Atlantic City, NJ: Atlantic City International",288,45,16.57,0,16.3,2,10.13,1,0,2669,1166,0,944,75,484
2020,2,NK,Spirit Air Lines,ATL,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",737,118,25,1.42,68.68,3.6,19.3,4,1,6668,1361,68,3488,172,1579
2020,2,NK,Spirit Air Lines,AUS,TX,"Austin, TX: Austin - Bergstrom International",293,40,11.54,1.14,15.26,1,11.05,1,0,2712,688,61,1019,15,929
2020,2,NK,Spirit Air Lines,AVL,NC,"Asheville, NC: Asheville Regional",21,2,0.76,0,0.24,0,1,0,0,100,16,0,5,0,79
2020,2,NK,Spirit Air Lines,BDL,CT,"Hartford, CT: Bradley International",187,23,6.81,0,10.5,0.11,5.58,0,0,1530,531,0,528,33,438
2020,2,NK,Spirit Air Lines,BNA,TN,"Nashville, TN: Nashville International",175,23,5.8,0,11.39,0,5.81,2,0,1560,242,0,813,0,505
2020,2,NK,Spirit Air Lines,BOS,MA,"Boston, MA: Logan International",368,61,13.07,0.41,32.63,0.36,14.52,1,0,5717,958,49,2861,12,1837
2020,2,NK,Spirit Air Lines,BQN,PR,"Aguadilla, PR: Rafael Hernandez",52,16,6.55,0,4.67,0,4.77,0,0,773,341,0,208,0,224
2020,2,NK,Spirit Air Lines,BUR,CA,"Burbank, CA: Bob Hope",58,4,1.34,0,2.66,0,0,1,0,143,28,0,115,0,0
2020,2,NK,Spirit Air Lines,BWI,MD,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",692,101,31.82,0.63,38.74,0.97,28.84,4,1,5607,1703,10,1775,23,2096
2020,2,NK,Spirit Air Lines,CAK,OH,"Akron, OH: Akron-Canton Regional",50,11,5.82,0.13,2.42,0,2.63,0,0,869,256,57,82,0,474
2020,2,NK,Spirit Air Lines,CLE,OH,"Cleveland, OH: Cleveland-Hopkins International",264,37,7.92,0,17.45,0.73,10.9,0,0,2934,776,0,990,30,1138
2020,2,NK,Spirit Air Lines,CLT,NC,"Charlotte, NC: Charlotte Douglas International",116,45,6.66,0,28.18,0,10.16,1,1,2440,293,0,1593,0,554
2020,2,NK,Spirit Air Lines,CMH,OH,"Columbus, OH: John Glenn Columbus International",135,29,7.63,0,11.76,0.52,9.08,0,0,2032,368,0,720,44,900
2020,2,NK,Spirit Air Lines,CRW,WV,"Charleston/Dunbar, WV: Yeager",7,2,1.15,0,0.85,0,0,0,0,295,241,0,54,0,0
2020,2,NK,Spirit Air Lines,DEN,CO,"Denver, CO: Denver International",328,46,8.24,0.98,25.69,4.38,6.72,2,0,3339,271,184,1664,235,985
2020,2,NK,Spirit Air Lines,DFW,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",563,110,31.57,1.32,53.52,1.17,22.42,0,0,6883,2810,45,2167,37,1824
2020,2,NK,Spirit Air Lines,DTW,MI,"Detroit, MI: Detroit Metro Wayne County",890,142,42.78,0.46,49.65,1.34,47.77,1,2,11435,3042,43,4011,39,4300
2020,2,NK,Spirit Air Lines,EWR,NJ,"Newark, NJ: Newark Liberty International",437,77,11.29,1.52,50.69,0,13.5,3,0,4812,636,43,2768,0,1365
2020,2,NK,Spirit Air Lines,FLL,FL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1867,323,74.61,4.18,168.08,3,73.14,8,2,21417,5100,310,9183,138,6686
2020,2,NK,Spirit Air Lines,GSO,NC,"Greensboro/High Point, NC: Piedmont Triad International",29,7,2.37,0,2.96,0,1.67,0,0,336,95,0,154,0,87
2020,2,NK,Spirit Air Lines,IAG,NY,"Niagara Falls, NY: Niagara Falls International",30,7,3.32,0,2.24,0,1.44,1,0,213,125,0,48,0,40
2020,2,NK,Spirit Air Lines,IAH,TX,"Houston, TX: George Bush Intercontinental/Houston",517,69,14.06,0.04,39.73,0.55,14.62,0,0,3874,820,2,1688,21,1343
2020,2,NK,Spirit Air Lines,IND,IN,"Indianapolis, IN: Indianapolis International",116,17,5.13,0,5.27,0,6.59,0,0,804,282,0,255,0,267
2020,2,NK,Spirit Air Lines,JAX,FL,"Jacksonville, FL: Jacksonville International",55,5,0.04,0.23,2.09,0,2.64,1,0,267,3,16,92,0,156
2020,2,NK,Spirit Air Lines,LAS,NV,"Las Vegas, NV: McCarran International",1431,181,46.53,5.95,83.6,1.89,43.03,4,0,11721,2835,456,4945,54,3431
2020,2,NK,Spirit Air Lines,LAX,CA,"Los Angeles, CA: Los Angeles International",574,87,14.83,3.55,46.24,1,21.38,1,2,5570,826,219,2944,16,1565
2020,2,NK,Spirit Air Lines,LBE,PA,"Latrobe, PA: Arnold Palmer Regional",86,11,3.89,0,4.49,0.03,2.59,0,0,791,514,0,142,6,129
2020,2,NK,Spirit Air Lines,LGA,NY,"New York, NY: LaGuardia",319,75,10.68,0.32,55.71,0,8.29,2,0,6677,703,22,4283,0,1669
2020,2,NK,Spirit Air Lines,MCI,MO,"Kansas City, MO: Kansas City International",102,7,3.3,0,2.75,0,0.95,0,0,375,176,0,126,0,73
2020,2,NK,Spirit Air Lines,MCO,FL,"Orlando, FL: Orlando International",1647,362,85.7,5.71,203.22,0.16,67.19,5,3,26584,7656,663,11234,9,7022
2020,2,NK,Spirit Air Lines,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",303,42,9.7,0.35,17.96,1.54,12.45,1,0,2441,548,25,870,56,942
2020,2,NK,Spirit Air Lines,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",562,80,16.73,3.36,39.24,0,20.68,0,8,5704,977,312,2268,0,2147
2020,2,NK,Spirit Air Lines,MYR,SC,"Myrtle Beach, SC: Myrtle Beach International",199,33,6.49,0.88,21.18,0,4.45,0,0,1918,185,114,1187,0,432
2020,2,NK,Spirit Air Lines,OAK,CA,"Oakland, CA: Metropolitan Oakland International",112,13,2.7,0,6.64,0,3.65,0,0,758,159,0,420,0,179
